src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,5000,6,0.0,0.0,54.0,48.879,1.0,1.5,1.0,2,dos
0,0,1,953.0,40026.0,42.0,0.694,1.0,1.5,1.0,2,dos
0,0,1,939.0,39438.0,42.0,0.684,1.0,1.5,1.0,2,dos
0,80,6,0.0,0.0,54.0,50.888,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,50.881,1.0,1.5,0.0,2,dos
0,0,1,4055.5,170331.0,42.0,2.6959999999999997,1.0,1.5,0.0,2,dos
0,0,1,4055.5,170331.0,42.0,2.686,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,52.889,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,52.882,1.0,1.5,0.0,2,dos
0,0,1,3439.0,144438.0,42.0,4.697,1.0,1.5,0.0,2,dos
0,0,1,3439.0,144438.0,42.0,4.687,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,54.893,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,54.886,1.0,1.5,0.0,2,dos
0,0,1,1552.0,65184.0,42.0,6.701,1.0,1.5,0.0,2,dos
0,0,1,1552.0,65184.0,42.0,6.691,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,56.899,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,56.892,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,8.707,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,8.697,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,58.902,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,58.895,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,10.71,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,10.7,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,60.905,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,60.898,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,12.713,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,12.703,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,62.907,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,62.9,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,14.715,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,14.705,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,64.911,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,64.904,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,16.719,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,16.709,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,66.912,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,66.905,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,18.72,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,18.71,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,68.915,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,68.908,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,20.723,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,20.713,1.0,1.5,0.0,2,dos
0,80,6,0.0,0.0,54.0,70.919,1.0,1.5,0.0,2,dos
0,5000,6,0.0,0.0,54.0,70.912,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,22.727,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,22.717,1.0,1.5,0.0,2,dos
0,0,1,0.0,0.0,42.0,24.729,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,24.719,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,26.74,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,26.73,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,28.743,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,28.733,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,30.747,1.0,-0.0,0.0,2,dos
0,0,1,0.0,0.0,42.0,30.737,1.0,-0.0,0.0,2,dos
0,5000,6,61.0,3294.0,54.0,0.183,1.0,1.0,1.0,2,dos
0,80,6,56.0,3024.0,54.0,0.141,1.0,1.0,1.0,2,dos
0,5000,6,1356.5,73251.0,54.0,2.185,1.0,1.0,0.0,2,dos
0,80,6,1356.0,73224.0,54.0,2.143,1.0,1.0,0.0,2,dos
0,5000,6,4034.0,217836.0,54.0,4.186,1.0,1.0,0.0,2,dos
0,80,6,4034.0,217836.0,54.0,4.144,1.0,1.0,0.0,2,dos
0,5000,6,4069.0,219726.0,54.0,6.187,1.0,1.0,0.0,2,dos
0,80,6,4069.0,219726.0,54.0,6.145,1.0,1.0,0.0,2,dos
0,5000,6,3869.5,208953.0,54.0,8.189,1.0,1.5,1.0,2,dos
0,80,6,3869.5,208953.0,54.0,8.147,1.0,1.5,1.0,2,dos
0,0,1,2123.5,89187.0,42.0,1.5510000000000002,1.0,1.5,1.0,2,dos
