src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,dst_ip_entropy,new_flows_per_sec,num_distinct_src_ips,num_distinct_dst_ips,label
0,8076,6,1.0,54.0,54.0,6.642,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8080,6,0.5,27.0,54.0,6.6370000000000005,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8082,6,0.5,27.0,54.0,6.633,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8084,6,1.5,81.0,54.0,6.628,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8088,6,2.0,108.0,54.0,6.621,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8093,6,1.0,54.0,54.0,6.615,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8096,6,1.0,54.0,54.0,6.61,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8100,6,1.5,81.0,54.0,6.605,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8104,6,0.5,27.0,54.0,6.5969999999999995,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8106,6,0.5,27.0,54.0,6.594,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8108,6,0.5,27.0,54.0,6.59,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8110,6,0.5,27.0,54.0,6.586,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8112,6,1.5,81.0,54.0,6.583,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8116,6,1.0,54.0,54.0,6.578,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8120,6,1.5,81.0,54.0,6.571,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8124,6,1.0,54.0,54.0,6.5649999999999995,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8128,6,1.5,81.0,54.0,6.5600000000000005,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8132,6,1.0,54.0,54.0,6.554,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8136,6,2.0,108.0,54.0,6.543,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8141,6,1.0,54.0,54.0,6.534,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8144,6,2.5,135.0,54.0,6.531,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8152,6,2.0,108.0,54.0,6.518,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8158,6,0.5,27.0,54.0,6.51,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8160,6,1.0,54.0,54.0,6.508,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8164,6,1.5,81.0,54.0,6.499,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8168,6,1.5,81.0,54.0,6.491,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8172,6,1.0,54.0,54.0,6.485,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8176,6,1.5,81.0,54.0,6.475,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8180,6,1.5,81.0,54.0,6.469,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8184,6,2.0,108.0,54.0,6.462,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8192,6,1.0,54.0,54.0,6.448,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8196,6,0.5,27.0,54.0,6.442,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8198,6,0.5,27.0,54.0,6.438,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8200,6,1.0,54.0,54.0,6.435,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8204,6,1.5,81.0,54.0,6.425,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8208,6,1.0,54.0,54.0,6.418,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8212,6,1.0,54.0,54.0,6.41,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8216,6,0.5,27.0,54.0,6.407,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8218,6,0.5,27.0,54.0,6.402,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8220,6,0.5,27.0,54.0,6.4,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8222,6,0.5,27.0,54.0,6.395,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8224,6,1.5,81.0,54.0,6.393,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8228,6,1.0,54.0,54.0,6.386,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8232,6,2.0,108.0,54.0,6.378,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8240,6,1.5,81.0,54.0,6.3629999999999995,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8244,6,1.0,54.0,54.0,6.359,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8248,6,1.5,81.0,54.0,6.35,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8254,6,0.5,27.0,54.0,6.344,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8256,6,2.0,108.0,54.0,6.34,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8261,6,0.5,27.0,54.0,6.332,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8264,6,2.0,108.0,54.0,6.328,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8270,6,0.5,27.0,54.0,6.32,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8272,6,2.0,108.0,54.0,6.319,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8278,6,0.5,27.0,54.0,6.31,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8280,6,1.5,81.0,54.0,6.307,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8284,6,0.5,27.0,54.0,6.296,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8288,6,1.5,81.0,54.0,6.292,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8293,6,1.0,54.0,54.0,6.285,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8296,6,3.0,162.0,54.0,6.281,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8304,6,2.0,108.0,54.0,6.267,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8312,6,1.0,54.0,54.0,6.26,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8316,6,1.0,54.0,54.0,6.252,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8320,6,1.5,81.0,54.0,6.245,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8324,6,1.5,81.0,54.0,6.239,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8328,6,1.0,54.0,54.0,6.23,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8332,6,1.0,54.0,54.0,6.223,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8336,6,3.0,162.0,54.0,6.214,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8347,6,2.0,108.0,54.0,6.2,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8352,6,2.5,135.0,54.0,6.187,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8362,6,1.0,54.0,54.0,6.177,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8365,6,1.0,54.0,54.0,6.158,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8368,6,2.5,135.0,54.0,6.158,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8376,6,3.0,162.0,54.0,6.141,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8384,6,2.5,135.0,54.0,6.098,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8403,6,1.0,54.0,54.0,6.088,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8408,6,0.5,27.0,54.0,6.079,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8412,6,1.0,54.0,54.0,6.069,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8589,6,2.0,108.0,54.0,5.195,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8597,6,0.5,27.0,54.0,5.188,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8600,6,1.0,54.0,54.0,5.182,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8604,6,1.5,81.0,54.0,5.175,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8608,6,1.5,81.0,54.0,5.167,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8616,6,2.0,108.0,54.0,5.156,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8622,6,0.5,27.0,54.0,5.147,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8624,6,1.5,81.0,54.0,5.144,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8630,6,0.5,27.0,54.0,5.126,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8632,6,1.5,81.0,54.0,5.121,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8637,6,1.0,54.0,54.0,5.114,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8640,6,1.5,81.0,54.0,5.1,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8645,6,1.0,54.0,54.0,5.094,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8648,6,1.5,81.0,54.0,5.084,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8656,6,0.5,27.0,54.0,5.075,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8660,6,1.5,81.0,54.0,5.067,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8664,6,1.5,81.0,54.0,5.061,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8668,6,1.0,54.0,54.0,5.052,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8672,6,1.0,54.0,54.0,5.028,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8688,6,2.0,108.0,54.0,4.995,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8704,6,1.5,81.0,54.0,4.929,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8768,6,1.0,54.0,54.0,4.787,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8800,6,7.0,378.0,54.0,4.717,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8832,6,2.0,108.0,54.0,4.6690000000000005,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8864,6,2.0,108.0,54.0,4.633,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8873,6,1.0,54.0,54.0,4.614,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8880,6,2.0,108.0,54.0,4.599,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8896,6,2.0,108.0,54.0,4.558,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8928,6,4.0,216.0,54.0,4.461,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,8960,6,2.0,108.0,54.0,4.357,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,9216,6,2.0,108.0,54.0,2.484,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,9984,6,1.0,54.0,54.0,2.024,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,9988,6,1.0,54.0,54.0,2.014,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10048,6,1.5,81.0,54.0,1.403,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10112,6,1.0,54.0,54.0,1.312,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10116,6,0.5,27.0,54.0,1.248,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10120,6,1.5,81.0,54.0,1.227,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10126,6,0.5,27.0,54.0,1.219,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10128,6,2.5,135.0,54.0,1.214,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10136,6,0.5,27.0,54.0,1.206,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10138,6,0.5,27.0,54.0,1.199,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10140,6,0.5,27.0,54.0,1.198,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10142,6,0.5,27.0,54.0,1.196,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10144,6,0.5,27.0,54.0,1.194,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10146,6,0.5,27.0,54.0,1.19,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10150,6,0.5,27.0,54.0,1.186,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10152,6,2.5,135.0,54.0,1.181,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10158,6,0.5,27.0,54.0,1.175,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10160,6,1.0,54.0,54.0,1.172,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10164,6,0.5,27.0,54.0,1.167,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10166,6,0.5,27.0,54.0,1.164,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10168,6,0.5,27.0,54.0,1.162,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10170,6,0.5,27.0,54.0,1.157,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10172,6,0.5,27.0,54.0,1.156,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10174,6,0.5,27.0,54.0,1.153,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10176,6,0.5,27.0,54.0,1.151,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10178,6,0.5,27.0,54.0,1.147,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10180,6,0.5,27.0,54.0,1.145,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10182,6,0.5,27.0,54.0,1.143,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10184,6,0.5,27.0,54.0,1.1400000000000001,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10186,6,0.5,27.0,54.0,1.1360000000000001,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10188,6,1.5,81.0,54.0,1.1320000000000001,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10192,6,0.5,27.0,54.0,1.129,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10194,6,0.5,27.0,54.0,1.125,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10196,6,1.5,81.0,54.0,1.12,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10202,6,0.5,27.0,54.0,1.114,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10204,6,1.5,81.0,54.0,1.109,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10208,6,1.0,54.0,54.0,1.103,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10212,6,1.0,54.0,54.0,1.097,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10216,6,1.0,54.0,54.0,1.092,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10220,6,0.5,27.0,54.0,1.062,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10224,6,1.5,81.0,54.0,1.059,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10232,6,0.5,27.0,54.0,1.047,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10236,6,1.5,81.0,54.0,1.043,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10240,6,1.0,54.0,54.0,1.036,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10244,6,1.5,81.0,54.0,1.028,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10248,6,1.5,81.0,54.0,1.021,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10256,6,1.0,54.0,54.0,0.993,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10260,6,1.5,81.0,54.0,0.988,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10264,6,2.0,108.0,54.0,0.981,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10270,6,0.5,27.0,54.0,0.973,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10272,6,1.5,81.0,54.0,0.97,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10276,6,1.0,54.0,54.0,0.963,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10280,6,0.5,27.0,54.0,0.958,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10282,6,0.5,27.0,54.0,0.951,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10284,6,1.0,54.0,54.0,0.948,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10288,6,2.0,108.0,54.0,0.94,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10296,6,1.5,81.0,54.0,0.932,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10300,6,1.5,81.0,54.0,0.919,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10304,6,1.5,81.0,54.0,0.912,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10310,6,0.5,27.0,54.0,0.901,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10312,6,2.0,108.0,54.0,0.898,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10317,6,1.0,54.0,54.0,0.892,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10320,6,1.5,81.0,54.0,0.888,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10324,6,1.5,81.0,54.0,0.881,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10328,6,1.0,54.0,54.0,0.874,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10332,6,0.5,27.0,54.0,0.868,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10336,6,0.5,27.0,54.0,0.863,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10338,6,0.5,27.0,54.0,0.859,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10342,6,0.5,27.0,54.0,0.853,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10344,6,1.5,81.0,54.0,0.848,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10348,6,1.5,81.0,54.0,0.841,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10352,6,1.5,81.0,54.0,0.833,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10356,6,0.5,27.0,54.0,0.828,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10358,6,0.5,27.0,54.0,0.825,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10360,6,1.5,81.0,54.0,0.82,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10364,6,0.5,27.0,54.0,0.81,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10366,6,0.5,27.0,54.0,0.807,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10368,6,0.5,27.0,54.0,0.804,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10370,6,0.5,27.0,54.0,0.797,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10372,6,1.5,81.0,54.0,0.794,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10376,6,0.5,27.0,54.0,0.783,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10378,6,0.5,27.0,54.0,0.78,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10380,6,1.0,54.0,54.0,0.766,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10384,6,1.0,54.0,54.0,0.755,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10390,6,0.5,27.0,54.0,0.749,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10392,6,2.5,135.0,54.0,0.746,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10398,6,0.5,27.0,54.0,0.736,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10400,6,1.5,81.0,54.0,0.731,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10404,6,1.5,81.0,54.0,0.726,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10408,6,1.5,81.0,54.0,0.719,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10412,6,1.5,81.0,54.0,0.713,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10416,6,0.5,27.0,54.0,0.706,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10418,6,0.5,27.0,54.0,0.704,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10420,6,0.5,27.0,54.0,0.702,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10422,6,0.5,27.0,54.0,0.697,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10424,6,0.5,27.0,54.0,0.695,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10426,6,0.5,27.0,54.0,0.692,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10430,6,0.5,27.0,54.0,0.686,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10432,6,1.5,81.0,54.0,0.684,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10436,6,1.5,81.0,54.0,0.678,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10440,6,1.5,81.0,54.0,0.671,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10444,6,1.0,54.0,54.0,0.665,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10448,6,0.5,27.0,54.0,0.659,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10450,6,0.5,27.0,54.0,0.654,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10452,6,1.5,81.0,54.0,0.652,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10456,6,0.5,27.0,54.0,0.646,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10458,6,0.5,27.0,54.0,0.645,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10462,6,0.5,27.0,54.0,0.639,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10464,6,2.0,108.0,54.0,0.631,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10470,6,0.5,27.0,54.0,0.625,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10472,6,0.5,27.0,54.0,0.623,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10474,6,0.5,27.0,54.0,0.621,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10476,6,0.5,27.0,54.0,0.618,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10478,6,0.5,27.0,54.0,0.614,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10480,6,2.0,108.0,54.0,0.612,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10485,6,1.0,54.0,54.0,0.606,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10488,6,1.5,81.0,54.0,0.601,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10492,6,1.5,81.0,54.0,0.595,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10496,6,1.0,54.0,54.0,0.588,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10500,6,1.0,54.0,54.0,0.577,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10504,6,0.5,27.0,54.0,0.573,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10506,6,0.5,27.0,54.0,0.57,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10508,6,1.0,54.0,54.0,0.567,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10512,6,0.5,27.0,54.0,0.559,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10514,6,0.5,27.0,54.0,0.555,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10516,6,1.5,81.0,54.0,0.55,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10520,6,1.5,81.0,54.0,0.545,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10524,6,1.5,81.0,54.0,0.54,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10528,6,2.0,108.0,54.0,0.534,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10534,6,0.5,27.0,54.0,0.526,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10536,6,1.5,81.0,54.0,0.524,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10540,6,1.5,81.0,54.0,0.518,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10544,6,1.5,81.0,54.0,0.513,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10548,6,0.5,27.0,54.0,0.505,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10550,6,0.5,27.0,54.0,0.501,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10552,6,1.0,54.0,54.0,0.498,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10558,6,0.5,27.0,54.0,0.489,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10560,6,2.0,108.0,54.0,0.487,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10568,6,2.0,108.0,54.0,0.475,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10574,6,0.5,27.0,54.0,0.468,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10576,6,2.0,108.0,54.0,0.464,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10584,6,1.0,54.0,54.0,0.453,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10588,6,1.0,54.0,54.0,0.447,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10592,6,0.5,27.0,54.0,0.44,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10594,6,0.5,27.0,54.0,0.436,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10596,6,1.5,81.0,54.0,0.431,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10600,6,1.0,54.0,54.0,0.426,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10604,6,1.0,54.0,54.0,0.422,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10608,6,0.5,27.0,54.0,0.417,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10610,6,0.5,27.0,54.0,0.413,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10612,6,0.5,27.0,54.0,0.411,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10614,6,0.5,27.0,54.0,0.408,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10618,6,0.5,27.0,54.0,0.402,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10620,6,1.5,81.0,54.0,0.397,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10624,6,2.0,108.0,54.0,0.392,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10629,6,1.0,54.0,54.0,0.386,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10632,6,2.0,108.0,54.0,0.382,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
0,10638,6,0.5,27.0,54.0,0.375,-0.0,9.189824558879927,-0.0,292.0,1,1,dos
