src_port,dst_port,protocol,packets_per_sec,bytes_per_sec,avg_packet_size,flow_duration_sec,src_ip_entropy,dst_port_entropy,new_flows_per_sec,num_distinct_src_ips,label
0,5001,6,46552.5,2500929585.0,45718.12758454942,32.531,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,18076.0,1193106.0,66.00071621530414,32.53,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,449.0,678888.0,1512.0,26.058,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,45.967,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,45.966,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,32840.0,1562429980.0,46952.65712474576,39.857,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,24761.5,1634295.0,66.00077699358981,39.849,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,40940.0,2184100352.0,46003.77988328862,34.537,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,17086.5,1127799.0,66.00080134433175,34.536,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,325.0,491400.0,1512.0,28.064,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,47.968,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,47.967,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,29677.5,1696313607.0,47182.91594890421,41.858,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,6759.0,446172.0,66.00085558216047,41.85,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,36163.0,1819383338.0,46141.634820645406,36.538,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,38892,6,21977.5,1450545.0,66.00081458774858,36.537,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,17,384.0,580608.0,1512.0,30.065,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,49.974,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,0,1,1.0,98.0,98.0,49.973,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,75929.0,3374562394.0,47033.423383069734,43.864,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,36240,6,67656.0,4465314.0,66.00081542953758,43.856,1.5566567074628228,1.8423709931771088,0.0,3,normal
0,5001,6,73924.0,3292231836.0,46042.989053147525,38.544,1.5566567074628228,1.8423709931771088,0.0,3,normal
